water_body_name,water_body_longitude,water_body_latitude,country_code,province_code,closest_city,distance
Rimrock Lake,-122.32278,52.48306,CAN,BC,Macalister,6.4
Ring Lake,-123.24583,54.06111,CAN,BC,Isle Pierre,12.4
Rioulx Lake,-118.23167,50.21611,CAN,BC,Arrow Park,25.3
Rioux Lake,-120.44472,51.73833,CAN,BC,Mahood Falls,17.6
Ripley Lake,-127.87833,52.44167,CAN,BC,Shearwater,35.8
Ripley Lake,-119.63139,49.24333,CAN,BC,Eagle Bluff,8.5
Ripley Lake,-123.06361,52.99111,CAN,BC,Baker Creek,7.1
Riske Creek Reservoir,-122.55833,51.97361,CAN,BC,Becher House,3.9
Ritchie Lake,-118.1925,49.29194,CAN,BC,Paulson,11.6
River Lake,-121.38083,57.59722,CAN,BC,Fontas,79.1
River Lakes,-121.58361,51.32,CAN,BC,Chasm,13.4
Roaring Lake,-123.28556,53.84806,CAN,BC,Telachick,6
Roaring River,-120.90528,52.6875,CAN,BC,Keithley Creek,35.5
Roaster Lake,-122.53694,51.24611,CAN,BC,Jesmond,40.9
Rob Lake,-129.09639,55.37361,CAN,BC,Alice Arm,26.4
Robb Lake,-123.79194,56.90194,CAN,BC,Boring Ranch,66.5
Robert Lake,-121.60444,52.3925,CAN,BC,Big Lake Ranch,16.9
Robert Lake,-119.40944,49.93694,CAN,BC,Wilson Landing,8.2
Roberts Lake,-123.51722,48.83306,CAN,BC,Genoa Bay,10.3
Roberts Lake,-125.54306,50.2225,CAN,BC,Elk Bay,9.6
Robertson Lake,-120.67,49.74167,CAN,BC,Allison Lake,7.7
Robertson Lake,-124.96444,50.18806,CAN,BC,Read Island,8.5
Robertson Lake,-125.82722,53.7975,CAN,BC,Cheslatta,2.8
Robertson Lake,-122.05917,52.89556,CAN,BC,Coldspring House,13.6
Robertson River,-124.135,48.81639,CAN,BC,Lake Cowichan,5.8
Robins Lake,-120.04944,50.69056,CAN,BC,Campbell Creek,4.3
Robinson Lake,-127.58444,55.32333,CAN,BC,New Hazelton,8.9
Robinson Lake,-128.55611,54.02556,CAN,BC,Kitimat,7
Robison Lake,-125.6825,53.655,CAN,BC,Marilla,12.1
Robson River,-119.25806,53.02722,CAN,BC,Mount Robson,1.9
Roche Lake,-120.15278,50.47222,CAN,BC,Beresford,14.1
Roches Lac des,-120.56722,51.46778,CAN,BC,Roe Lake,19.2
Rock Island Lake,-120.33,51.54111,CAN,BC,Clearwater,23.6
Rock Isle Lake,-115.78278,51.06278,CAN,BC,Vermilion Crossing,14.4
Rock Lake,-124.635,54.01167,CAN,BC,Lejac,8.6
Rock Lake,-120.02417,50.03667,CAN,BC,Peachland,35.8
Rock Lake,-121.67222,51.66694,CAN,BC,122 Mile House,21
Rock Lake,-115.75861,50.95028,CAN,BC,Vermilion Crossing,18.2
Rock Lake,-122.41806,51.9725,CAN,BC,Becher House,7.2
Rock Lake,-120.815,51.11944,CAN,BC,Vidette,7.9
Rockbluff Lake,-115.64361,49.88917,CAN,BC,Premier Lake,6.8
Rockslide Lake,-117.52111,49.55083,CAN,BC,Beasley,8.6
Rocky Lake,-123.15722,51.53167,CAN,BC,Big Creek,22.3
Rocky Lakes,-117.73472,49.84583,CAN,BC,Slocan,21.1
Rocky Point Lake,-116.77056,51.01556,CAN,BC,Parson,11.2
Rod Lake,-119.18,50.06778,CAN,BC,Lake Country,16.4
Roderick Lake,-128.37944,52.60056,CAN,BC,Shearwater,54
Rodgers Lake,-123.04306,49.45944,CAN,BC,Lions Bay,13.9
Rodney Lake,-119.1875,49.99083,CAN,BC,Lake Country,16
Roe Lake,-123.30306,48.7825,CAN,BC,Saturna,7.8
Roe Lake,-120.82694,51.51889,CAN,BC,Roe Lake,0.5
Roger Lake,-120.9125,51.89833,CAN,BC,Mahood Falls,19.4
Roger Lake,-129.54694,53.41222,CAN,BC,Weewanie,58.9
Rogers Lakes,-126.5575,59.86056,CAN,BC,Smith River,7.4
Rognaas Lake,-124.83972,53.77139,CAN,BC,Lily Lake,24.9
Rolf Lake,-122.97528,49.40361,CAN,BC,North Vancouver,10.6
Rolley Lake,-122.38639,49.245,CAN,BC,Mission,12.1
Rollie Lake,-121.54889,52.74528,CAN,BC,Keithley Creek,9.2
Roly Lake,-119.12611,50.11528,CAN,BC,Coldstream,14.2
Rond Lake,-121.82194,53.39583,CAN,BC,Beaver Pass House,35.9
Rooney Lake,-126.15722,50.3525,CAN,BC,Sayward,14.3
Roper Lake,-120.65972,50.57917,CAN,BC,Logan Lake,14.4
Rorison Lake,-124.46778,54.0425,CAN,BC,Willowvale,1.5
Rosa Lake,-121.99222,51.92583,CAN,BC,Enterprise,13.3
Roscoe Lake,-120.95861,50.39139,CAN,BC,Logan Lake,15.4
Rose Lake,-121.76583,52.24306,CAN,BC,Miocene,0.4
Rose Lake,-126.02306,54.39833,CAN,BC,Broman Lake,7.4
Rose Lake,-122.56056,49.35028,CAN,BC,Williams Landing,9.8
Rose Valley Lake,-119.56306,49.90028,CAN,BC,Kelowna,5
Rosebud Lake,-117.26667,49.0475,CAN,BC,Nelway,5.4
Rosehip Lake,-117.10611,49.71583,CAN,BC,Kaslo,26
Roselle Lake,-126.98944,50.51944,CAN,BC,Nimpkish Heights,5.3
Rosemarie Lake,-125.00806,49.47278,CAN,BC,Cumberland,16.3
Rosemary Lake,-126.95028,50.91472,CAN,BC,Sullivan Bay,10
Rosemond Lake,-119.05556,50.71333,CAN,BC,Paradise Point,12.4
Rosen Lake,-115.25417,49.39417,CAN,BC,Cokato,15.8
Rosen Lake,-125.12694,50.15444,CAN,BC,Bold Point,3.1
Roserim Lake,-120.66667,51.835,CAN,BC,Mahood Falls,1.2
Rosette Lake,-121.62306,52.64083,CAN,BC,Quesnel Forks,4.1
Rosetti Lake,-122.01889,51.66111,CAN,BC,Wright,33.3
Rosita Lake,-123.165,52.41694,CAN,BC,Redstone,48.2
Ross Lake,-121.07611,49.005,CAN,BC,Othello,46.5
Ross Lake,-120.13222,50.40194,CAN,BC,Beresford,21.8
Ross Lake,-117.09528,49.65944,CAN,BC,Nelson,23.5
Ross Lake,-116.30306,51.4375,CAN,BC,Parson,47.2
Ross Lake,-122.28778,52.46306,CAN,BC,Macalister,7.7
Ross Lake,-122.84667,52.13861,CAN,BC,Hanceville,27.8
Ross Lake,-127.52111,55.25944,CAN,BC,New Hazelton,4.5
Ross Lake,-122.05667,53.30361,CAN,BC,Pinegrove,27.3
Ross Lake,-128.97139,55.11083,CAN,BC,Rosswood,37
Ross Moore Lake,-120.42194,50.46583,CAN,BC,Lac Le Jeune,5.5
Ross River,-128.11111,57.65056,CAN,BC,Hyland Post,2.3
Rosse Lake,-124.1375,51.75222,CAN,BC,Tatlayoko Lake,20.8
Rosseau Lake,-124.99667,48.83028,CAN,BC,Ecoole,16
Rossiter Lake,-125.34917,49.7375,CAN,BC,Headquarters,17
Rossvale Lake,-127.51028,55.23611,CAN,BC,New Hazelton,4.9
Roth Lake,-120.70333,50.01972,CAN,BC,Aspen Grove,11.4
Rottacker Lake,-118.3275,50.36056,CAN,BC,Fosthall,28
Rotundus Lake,-123.79861,54.545,CAN,BC,Fort St James,31.8
Round Lake,-124.15083,49.20111,CAN,BC,Lantzville,7.8
Round Lake,-119.32861,50.42667,CAN,BC,Glenemma,4.7
Round Lake,-125.02583,49.34417,CAN,BC,Great Central,4.3
Round Lake,-126.92444,54.65583,CAN,BC,Round Lake,1.3
Round Lake,-121.23806,51.43917,CAN,BC,North Bonaparte,22.7
Round Lake,-119.32389,52.17278,CAN,BC,Albreda,52.8
Round Lake,-120.61972,49.66472,CAN,BC,Allison Lake,3
Roundup Lake,-122.51139,52.03417,CAN,BC,Becher House,9.4
Roundup Lake,-121.20694,51.72139,CAN,BC,105 Mile House,7.9
Rouse Lake,-120.08833,50.00833,CAN,BC,Quilchena,34.2
Rowbotham Lake,-124.5,49.22806,CAN,BC,Qualicum Beach,14
Roxanne Lake,-123.52222,51.83306,CAN,BC,Lees Corner,31.5
Roy Lake,-132.69667,53.84167,CAN,BC,Kung,24.7
Royal Lake,-127.43444,50.99306,CAN,BC,Warner Bay,24.2
Royer Lake,-123.18806,55.04056,CAN,BC,Mackenzie,32.1
Roys Lake,-124.77222,54.02667,CAN,BC,Lejac,3
Ruault Lake,-115.45583,49.7675,CAN,BC,Fort Steele,21.1
Ruby Lake,-122.99417,54.09167,CAN,BC,Isle Pierre,23
Ruby Lake,-123.99111,49.72194,CAN,BC,Earls Cove,3.6
Ruby Lake,-123.53111,51.82694,CAN,BC,Lees Corner,32.3
Rubyrock Lake,-125.33972,54.64222,CAN,BC,Yekooche,17.7
Rugged Lake,-123.56722,50.07111,CAN,BC,Garibaldi,32
Rum Lake,-121.16,53.0625,CAN,BC,Keithley Creek,37.1
Running Bear Lake,-119.59306,51.55917,CAN,BC,Clearwater,31.8
Ruric Lake,-122.60167,52.82,CAN,BC,Narcosli Creek,10.4
Rush Lake,-120.04389,50.25389,CAN,BC,Quilchena,33.9
Rush Lake,-122.7325,54.26278,CAN,BC,Giscome,32.3
Rush Lake,-120.46972,50.60194,CAN,BC,Kamloops,12.3
Rushes Lake,-123.04972,51.73806,CAN,BC,Big Creek,2.6
Russ Lake,-132.23444,52.84722,CAN,BC,Kaisun,25.2
Russell Lake,-120.04278,51.58778,CAN,BC,Clearwater,6.5
Russellmeadow Lake,-119.74778,53.09806,CAN,BC,Croydon,4.1
Russet Lake,-122.86583,50.02306,CAN,BC,Alta Lake,12
Ruth Lake,-132.91389,59.25,CAN,BC,Surprise,51.2
Ruth Lake,-119.1425,50.08611,CAN,BC,Coldstream,16.5
Ruth Lake,-121.055,51.82361,CAN,BC,105 Mile House,22.7
Ruth Masters Lake,-125.47083,49.66306,CAN,BC,Bevan,27.9
Rutherford Lake,-120.75056,51.46889,CAN,BC,Roe Lake,7.8
Ryan Lake,-129.86611,54.60111,CAN,BC,Georgetown Mills,37.6
Ryan River,-122.83472,50.35833,CAN,BC,Pemberton,4.6
Ryder Lake,-121.87806,49.11056,CAN,BC,Chilliwack,7.5
Rykerts Lake,-116.49778,49.00056,CAN,BC,Rykerts,0.2
Sabai Lake,-123.09528,55.0825,CAN,BC,Mackenzie,26.9
Sabina Lake,-126.18028,53.61222,CAN,BC,Ootsa Lake,22.6
Sabiston Lake,-120.86306,50.84722,CAN,BC,Copper Creek,9.8
Saddle Lakes,-118.88556,52.57528,CAN,BC,Albreda,19.9
Sagar Lake,-127.80889,52.08861,CAN,BC,Shearwater,20.5
Sahtaneh River,-122.44972,59.03361,CAN,BC,Snake River,0
Saiya Lake,-126.69444,56.27917,CAN,BC,Bulkley House,70.5
Sakeniche River,-125.76778,55.15139,CAN,BC,West Landing,38
Sakinaw Lake,-124.0175,49.67333,CAN,BC,Irvines Landing,5
Sakumtha River,-126.74472,52.85806,CAN,BC,Kimsquit,14.1
Salahagen Lake,-127.05167,53.225,CAN,BC,Kimsquit,44.1
Salamander Lake,-122.45778,50.09639,CAN,BC,Owl Creek,34.1
Salle Lake,-120.26111,51.26139,CAN,BC,Chinook Cove,7.3
Salloomt River,-126.5375,52.39778,CAN,BC,Tallheo,20.1
Salmo River,-117.38111,49.02611,CAN,BC,Remac,0.8
Salmon Lake,-120.00361,50.27,CAN,BC,Quilchena,37.1
Salmon Lake,-123.8225,54.87667,CAN,BC,Pinchi Lake,46.8
Salmon River,-131.81694,52.7025,CAN,BC,Lockeport,1.9
Salmon River,-122.58639,49.17694,CAN,BC,Maple Ridge,4.9
Salmon River,-125.92972,50.37306,CAN,BC,Hkusam,1.6
Salmon River,-122.55972,54.06694,CAN,BC,Carlson,10.7
Salmon River,-130.06028,56.07139,CAN,BC,Premier,3.6
Salmon River,-119.30639,50.71,CAN,BC,Salmon Arm,2.2
Saloon Lake,-131.37806,58.11472,CAN,BC,Saloon,2.1
Salsbury Lake,-122.22,49.36389,CAN,BC,Williams Landing,22.8
Salstrum Lake,-120.615,50.89056,CAN,BC,Copper Creek,16
Salt Lake,-120.88111,55.4875,CAN,BC,Fellers Heights,23.3
Salt Lake,-120.38389,50.24139,CAN,BC,Quilchena,11.7
Salt Lake,-130.36278,54.33639,CAN,BC,Prince Rupert,3.6
Salt Lake,-121.58444,51.07444,CAN,BC,Clinton,1.9
Salter Lake,-129.67806,53.555,CAN,BC,Oona River,57.8
Saltwell Lake,-119.14778,50.65528,CAN,BC,Deep Creek,6.5
Sam Hardy Lake,-125.51611,53.61472,CAN,BC,Marilla,24
Sam Lake,-126.37861,54.16028,CAN,BC,Clemretta,18.9
Sammon Lake,-127.81194,55.51944,CAN,BC,Hazelton,30.6
Samotua River,-132.03389,58.41056,CAN,BC,Sheslay,21.8
Sams Lake,-125.82028,53.71028,CAN,BC,Marilla,2.3
Sams Lake,-119.87333,51.17278,CAN,BC,Barriere,17.5
San Jose River,-122.02472,52.11139,CAN,BC,Williams Lake,8.1
San Josef River,-128.27222,50.67306,CAN,BC,Elephant Crossing,14.4
San Juan River,-124.39861,48.55972,CAN,BC,Gordon River,23.5
Sanborn Lake,-120.18778,51.33361,CAN,BC,Chu Chua,2.3
Sanctuary Lake,-120.19222,50.16306,CAN,BC,Quilchena,21.9
Sand Hill Lake,-121.34861,51.89056,CAN,BC,114 Mile House,11.6
Sand Lake,-115.31639,49.44083,CAN,BC,Bull River,10.1
Sand Lake,-128.97,54.96917,CAN,BC,Rosswood,22.9
Sand River,-125.50194,49.1125,CAN,BC,Port Albion,18.2
Sandal Lake,-129.06861,55.625,CAN,BC,Alice Arm,29.6
Sandberg Lake,-119.79472,50.16056,CAN,BC,Fintry,21.1
Sandell Lake,-127.44111,51.56361,CAN,BC,Dawsons Landing,10.1
Sandell River,-127.51583,51.56806,CAN,BC,Dawsons Landing,5
Sandifer Lake,-127.665,53.55556,CAN,BC,Weewanie,75.7
Sandpile Lakes,-128.17806,59.02111,CAN,BC,McDame,62.9
Sandpiper Lake,-127.69528,54.39972,CAN,BC,Tatlow,50.1
Sandrift Lake,-118.85806,49.62361,CAN,BC,Christian Valley,8.7
Sandstone Lake,-127.66167,54.82333,CAN,BC,Lake Kathlyn,28.5
Sandy Lake,-121.09,53.03722,CAN,BC,Keithley Creek,37.2
Sangan River,-131.99694,54.02722,CAN,BC,Masset,9.9
Santa Maria Lake,-125.94917,50.2875,CAN,BC,Sayward,10.2
Santabin Lake,-119.37667,50.86194,CAN,BC,Carlin,6.6
Sapeye Lake,-124.72917,51.78917,CAN,BC,Tatla Lake,15.2
Sapolio Lake,-126.875,56.20194,CAN,BC,Fourth Cabin,65.6
Sapper Lake,-122.50194,52.02417,CAN,BC,Becher House,8.3
Sapphire Lake,-122.37139,50.11194,CAN,BC,Owl Creek,36.7
Sapphire Lakes,-117.2075,49.75167,CAN,BC,Slocan,18.7
Sara Lake,-127.41056,50.53389,CAN,BC,Yreka,12.4
Sarah Lake,-130.15861,54.49806,CAN,BC,Georgetown Mills,16
Sargent Lake,-125.83722,54.72694,CAN,BC,Pendleton Bay,24.7
Sarita Lake,-124.88528,48.90778,CAN,BC,Kildonan,13.2
Sarita River,-125.00278,48.89833,CAN,BC,Ecoole,8.8
Sasamat Lake,-122.88944,49.32139,CAN,BC,Belcarra,2
Saskum Lake,-119.69667,51.40917,CAN,BC,Chu Chua,33.3
Sather Lake,-125.52889,53.76167,CAN,BC,Cheslatta,18.8
Satsalla River,-126.13528,51.14139,CAN,BC,Kingcome,19.7
Saturday Lake,-126.41861,54.87167,CAN,BC,Granisle,13.6
Saturday Lake,-120.26278,49.78556,CAN,BC,Jellicoe,11.5
Saucer Lake,-122.83194,50.09889,CAN,BC,Nesters,9.2
Saugum Lake,-115.6625,49.70139,CAN,BC,Fort Steele,9.7
Saul Lake,-120.64,50.91444,CAN,BC,Criss Creek,16.4
Saumarez Lake,-123.93833,49.87583,CAN,BC,Earls Cove,14.7
Saunders Lake,-119.86528,51.18278,CAN,BC,Barriere,18
Saunders Lake,-129.72361,53.58722,CAN,BC,Oona River,53.1
Saunier Lake,-119.14667,49.41111,CAN,BC,Carmi,10.1
Sausser Lake,-121.59361,52.27306,CAN,BC,Miocene,12.6
Savon Lake,-121.3725,51.68222,CAN,BC,Tatton,3.9
Savory Lake,-125.1525,54.09528,CAN,BC,Glenannan,13.2
Sawmill Lake,-119.91167,50.31083,CAN,BC,Holmwood,34.1
Sawmill Lake,-131.18667,57.90944,CAN,BC,Glenora,14
Sawmill Lake,-120.74583,51.11667,CAN,BC,Criss Creek,7.5
Saxon Lake,-120.74472,50.2525,CAN,BC,Shulus,15.2
Saxon Lake,-125.27972,50.21111,CAN,BC,Granite Bay,2.9
Saxton Lake,-123.34778,54.02583,CAN,BC,Isle Pierre,10.6
Sayres Lake,-122.32583,49.32056,CAN,BC,Mission,18.2
Scatter River,-124.68,59.60444,CAN,BC,Nelson Forks,39.1
Schaffer Lake,-116.34944,51.34833,CAN,BC,Parson,37
Scheidam Lake,-120.17278,50.7125,CAN,BC,Blackloam,8.8
Schindler Lake,-119.16222,50.65389,CAN,BC,Deep Creek,5.6
Schjelderup Lake,-125.71806,49.63139,CAN,BC,Gold River,28.9
Schkam Lake,-121.44722,49.41056,CAN,BC,Hope,3.4
Schoen Lake,-126.27611,50.16583,CAN,BC,Sayward,32.7
Schoolhouse Lake,-120.97778,51.85583,CAN,BC,Mahood Falls,22.7
Schraeder Lake,-122.31639,51.21889,CAN,BC,Jesmond,25.7
Schufer Lake,-127.34528,54.84194,CAN,BC,Lake Kathlyn,8.7
Schuss Lake,-117.70778,51.24028,CAN,BC,Rogers Pass,14.9
Scoop Lake,-127.42444,59.01417,CAN,BC,Fireside,74.9
Scot Lake,-120.76139,51.24444,CAN,BC,Vidette,13
Scotia River,-129.63583,54.17056,CAN,BC,Osland,34.8
Scott Lake,-123.26444,49.71111,CAN,BC,Woodfibre,5
Scott Lake,-120.90556,55.89833,CAN,BC,Willow Valley,5.9
Scott Lake,-125.26389,53.89417,CAN,BC,Glenannan,22
Scott Lake,-125.91639,52.71444,CAN,BC,Ulkatcho,34.9
Scottish Lake,-118.31361,50.92,CAN,BC,Revelstoke,12
Scoular Lake,-130.13861,53.79778,CAN,BC,Oona River,18.4
Scout Lake,-126.05028,49.79417,CAN,BC,Gold River,1.4
Scout Lake,-120.19556,49.07556,CAN,BC,Keremeos,30.2
Scout Lake,-121.3825,51.66306,CAN,BC,Exeter,4
Scrub Lake,-129.16694,55.82917,CAN,BC,Meziadin Junction,31.4
Scrub Lake,-124.16694,50.12861,CAN,BC,Homfray Creek,38.3
Scud River,-131.82306,57.28,CAN,BC,Jacksons,38.4
Scuitto Lake,-120.13694,50.54889,CAN,BC,Beresford,8.9
Scum Lake,-123.6025,51.78583,CAN,BC,Lees Corner,38.7
Sea Lion Lake,-127.21778,50.92917,CAN,BC,Warner Bay,15.8
Seabird Lake,-125.90972,50.50556,CAN,BC,Hardwicke Island,9.9
Seal Lake,-125.62417,50.13333,CAN,BC,Bloedel,17.3
Seaman Lake,-123.17694,54.19944,CAN,BC,Isle Pierre,28.1
Seas Lake,-124.77722,54.05139,CAN,BC,Lejac,1.8
Seaton Lake,-119.74667,50.23056,CAN,BC,Fintry,20.5
Sechelt Lake,-123.39667,49.6925,CAN,BC,Woodfibre,10.9
Second Lake,-122.95333,49.37639,CAN,BC,Belcarra,7.5
Second Lake,-123.50111,48.52333,CAN,BC,Millstream,2.8
Second Lake,-123.64583,54.20722,CAN,BC,Vanderhoof,31.6
Second Lake,-125.78444,50.05778,CAN,BC,Bloedel,29.4
Secord Lake,-124.33583,53.62722,CAN,BC,Nulki,33.4
Secret Lake,-120.24222,49.70417,CAN,BC,Jellicoe,3.8
Secret Lake,-120.57694,51.20833,CAN,BC,Criss Creek,20.7
Sedge Lake,-126.01167,53.93806,CAN,BC,Tatalrose,5.4
Sedge Lake,-120.89889,50.86083,CAN,BC,Copper Creek,12.7
Sedum Lake,-125.35139,52.76556,CAN,BC,Ulkatcho,35
Seel Lake,-127.45278,53.5075,CAN,BC,Kimsquit,82.1
Seeley Lake,-127.68472,55.19694,CAN,BC,Carnaby,5.1
Segundo Lake,-125.38139,54.07722,CAN,BC,Glenannan,25.8
Seidner Lake,-118.90167,50.41139,CAN,BC,Mabel Lake,12.8
Sekani Lake,-123.18639,54.91222,CAN,BC,Mackenzie,46.2
Selina Lake,-121.44667,53.21083,CAN,BC,Stanley,26.7
Selman Lake,-126.38556,51.49667,CAN,BC,Kingcome,60.6
Semaphore Lake,-123.03833,50.59833,CAN,BC,Pemberton Meadows,19.4
Semlin Lake,-120.80056,51.13917,CAN,BC,Vidette,7.6
Sepa Lake,-121.35278,51.73444,CAN,BC,Tatton,2.2
Separating Lake,-121.11306,50.745,CAN,BC,Ashcroft,12.3
Separating Lake,-122.07972,51.37111,CAN,BC,Jesmond,16.2
Separating Lake,-122.50056,51.97083,CAN,BC,Becher House,2.6
Separation Lake,-120.29194,50.58556,CAN,BC,Beresford,3
Separation Lakes,-120.4775,49.52611,CAN,BC,Jura,2.1
September Lake,-125.23194,50.16972,CAN,BC,Bold Point,4.7
Serpent Lake,-116.55139,50.91333,CAN,BC,Parson,18
Serpent Lake,-121.14417,54.78194,CAN,BC,Tumbler Ridge,39.4
Serpentine Lake,-122.38028,50.91806,CAN,BC,Moha,15.6
Serpentine Lake,-129.30556,58.45111,CAN,BC,Boulder City,18.7
Serpentine River,-122.85,49.08306,CAN,BC,Mud Bay,3.1
Seton Lake,-122.12639,50.68806,CAN,BC,Lillooet,13.6
Seton River,-121.92861,50.68083,CAN,BC,Lillooet,1.5
Settea Lake,-128.95278,58.24306,CAN,BC,Boulder City,17.7
Seven Mile Lake,-121.89278,52.21667,CAN,BC,Dugan Lake,6.1
Seymour Lake,-127.15944,54.74306,CAN,BC,Seymour Lake,0.9
Seymour Lake,-122.95917,49.45333,CAN,BC,North Vancouver,15.6
Seymour Lake,-120.82694,49.92306,CAN,BC,Brookmere,12.2
Seymour River,-123.02444,49.30194,CAN,BC,North Vancouver,4.1
Seymour River,-118.95833,51.23861,CAN,BC,Albas,5.9
Seymour River,-126.6725,51.19306,CAN,BC,Warner Bay,33.8
Shadow Lake,-120.1875,52.10083,CAN,BC,Mahood Falls,43.5
Shadow Lake,-120.90444,49.06333,CAN,BC,Othello,48.1
Shadow Lake,-123.14889,49.98472,CAN,BC,Garibaldi,2
Shaeffer Lake,-125.77528,54.06806,CAN,BC,Danskin,8.9
Shafer Lake,-119.85917,51.16833,CAN,BC,Barriere,18.5
Shaker Lake,-133.89333,59.79,CAN,BC,Taku,17.6
Shakes Lake,-131.55889,57.91778,CAN,BC,Glenora,13
Shallow Lake,-134.99556,59.72472,CAN,BC,Lindeman,8.2
Shallow Lake,-125.67389,58.78111,CAN,BC,Muncho Lake,17.7
Shambrook Lake,-120.50722,50.48556,CAN,BC,Lac Le Jeune,1.1
Shames River,-128.88583,54.41139,CAN,BC,Old Remo,12.5
Shamrock Lake,-116.45278,50.43639,CAN,BC,Toby Creek,11.7
Shamrock Lake,-123.43611,54.155,CAN,BC,Isle Pierre,25.8
Shandilla Lakes,-128.02361,55.07472,CAN,BC,Woodcock,13.4
Shane Lake,-122.83639,53.88972,CAN,BC,Prince George,6.5
Shanley Lake,-123.83861,54.13111,CAN,BC,Vanderhoof,16.8
Shannon Lake,-117.58333,50.06139,CAN,BC,Rosebery,12.7
Shannon Lake,-119.6125,49.85694,CAN,BC,West Kelowna City of,3.2
Shannon Lake,-125.77333,50.58889,CAN,BC,George River,17.8
Sharpe Lake,-120.83278,51.31556,CAN,BC,North Bonaparte,11.1
Shass Lake,-124.8375,54.51389,CAN,BC,Yekooche,18.1
Shaw Lake,-124.45111,49.01944,CAN,BC,Gordon River,29.4
Shawatlan Lake,-130.23806,54.33361,CAN,BC,Prince Rupert,6.1
Shawatlan River,-130.25528,54.32417,CAN,BC,Prince Rupert,4.7
Shawnigan Lake,-123.64028,48.63167,CAN,BC,Bamberton,9.5
Shea Lake,-120.73806,49.9,CAN,BC,Aspen Grove,9.4
Shea Lake,-127.57528,54.2925,CAN,BC,Tatlow,54.1
Sheard Lake,-133.33833,59.2375,CAN,BC,Surprise,44.2
Sheein Lake,-123.65306,53.34694,CAN,BC,Punchaw,32.6
Sheemahant River,-126.62194,51.74,CAN,BC,South Bentinck,34
Sheep Lake,-120.55611,50.26389,CAN,BC,Quilchena,11.5
Shegunia River,-127.67861,55.34833,CAN,BC,Hazelton,10.3
Sheila Lake,-119.9175,51.79028,CAN,BC,Clearwater,17.9
Sheila Lake,-126.13611,49.4675,CAN,BC,Stewardson Inlet,14.2
Sheila Lake,-132.34611,53.48056,CAN,BC,Shannon Bay,21.4
Sheilds Lake,-123.66306,48.44806,CAN,BC,Leechtown,6.4
Shekilie River,-120.24806,58.79,CAN,BC,Rainbow Lake,60.5
Shelagyote River,-127.11639,55.61889,CAN,BC,New Hazelton,51.2
Shelford Lake,-126.88222,53.88667,CAN,BC,Noralee,31.3
Shell Lake,-123.16583,54.10306,CAN,BC,Isle Pierre,17.9
Shelley Lake,-120.45889,51.09472,CAN,BC,Criss Creek,19.8
Shelton Lake,-124.32139,49.12278,CAN,BC,Parksville,21.7
Sherbrooke Lake,-116.38778,51.45833,CAN,BC,Edelweiss,43.6
Shere Lake,-119.60444,53.03472,CAN,BC,Shere,1.4
Sheridan Lake,-120.89528,51.51944,CAN,BC,Sheridan Lake,1.5
Sherk Lake,-124.21139,48.92694,CAN,BC,Lake Cowichan,16
Sherman Lake,-121.37528,51.84194,CAN,BC,114 Mile House,6.1
Sherry Lake,-126.05611,52.99222,CAN,BC,Ulkatcho,23.8
Sheshenadji Lake,-124.23,55.00611,CAN,BC,Pinchi Lake,43.1
Sheslay River,-132.09389,58.77639,CAN,BC,Callison Ranch,28.6
Shesta Lake,-122.99611,53.63083,CAN,BC,Mud River,15.2
Shields Lake,-122.40056,50.11528,CAN,BC,Owl Creek,35
Shiell Lake,-118.43861,50.06167,CAN,BC,Blue Springs,36
Shiko Lake,-121.48389,52.44167,CAN,BC,Hydraulic,24.3
Shiner Lake,-123.43389,54.69583,CAN,BC,Fort St James,60.1
Shirlaw Lake,-129.7775,56.71083,CAN,BC,Bell,3.9
Shirley Lake,-122.56111,49.34556,CAN,BC,Williams Landing,10.3
Shishilabet Lakes,-129.23528,55.51444,CAN,BC,Alice Arm,15
Shoal Lake,-127.39333,50.95306,CAN,BC,Warner Bay,23.2
Shoal Lakes,-124.06222,55.82722,CAN,BC,Manson Creek,31.8
Shoe Lake,-124.35528,49.98222,CAN,BC,Powell River,20.3
Shoreline Lake,-124.605,49.39472,CAN,BC,Dunsmuir,0.9
Short Portage Lake,-126.9425,53.81972,CAN,BC,Noralee,38
Shotnana Lake,-115.10389,49.01833,CAN,BC,Roosville,4.2
Shovel Lake,-125.16611,54.2025,CAN,BC,Glenannan,23.3
Showh Lakes,-122.96167,50.20389,CAN,BC,Nesters,7.9
Shrimp Lake,-131.3875,52.2175,CAN,BC,Ninstints,17.6
Shuldham Lake,-125.95917,54.30806,CAN,BC,Burns Lake,15.3
Shumway Lake,-120.24889,50.52333,CAN,BC,Beresford,6.7
Shushartie Lake,-127.79611,50.79722,CAN,BC,Shushartie,7.5
Shushartie River,-127.86806,50.84639,CAN,BC,Shushartie,1.3
Shuswap Lake,-119.16944,50.95,CAN,BC,Bastion Bay,12.7
Shuswap River,-118.99444,50.83639,CAN,BC,Sicamous,1
Shuta Lake,-120.69278,50.27222,CAN,BC,Quilchena,18.1
Si Lake,-121.09583,51.48694,CAN,BC,Sheridan Lake,15.6
Siam Lake,-120.45056,51.16472,CAN,BC,Chinook Cove,21.2
Sicily Lake,-120.41167,51.80111,CAN,BC,Mahood Falls,16.8
Sicintine Lake,-127.3725,55.97111,CAN,BC,Fourth Cabin,46.6
